Gorilla_gorilla	18	0.497243	2.86385	0.130924
Gorilla_gorilla	19	2.38641	1.54337	1.11534
Gorilla_gorilla	20	2.43054	1.78046	1.07366
Gorilla_gorilla	21	2.31969	1.9036	0.637473
Gorilla_gorilla	22	0.284681	1.40519	2.18001
Gorilla_gorilla	23	2.94174	2.02706	-1.2342
Gorilla_gorilla	24	1.94642	2.07281	0.756329
Gorilla_gorilla	25	2.50625	1.49197	0.635381
Pongo_pygmaeus	1	5.18115	5.12607	-0.710876
Pongo_pygmaeus	2	8.25766	4.90461	0.527465
Pongo_pygmaeus	3	7.11703	6.46927	-4.29852
Pongo_pygmaeus	4	4.7687	5.23471	0.687776
Pongo_pygmaeus	5	-0.525026	5.46511	-4.42633
Pongo_pygmaeus	6	7.78074	6.42958	-3.42081
Pongo_pygmaeus	7	7.86052	6.74386	-3.92616
Pongo_pygmaeus	8	1.66046	6.38728	-3.98554
Pongo_pygmaeus	9	7.14382	5.72341	-2.98279
Pongo_pygmaeus	10	7.07189	6.49219	-4.32761
Pongo_pygmaeus	11	7.42754	5.42076	-2.03534
Pongo_pygmaeus	12	6.16622	6.84494	-4.37058
Pongo_pygmaeus	13	-1.26939	5.78876	-4.39416
Pongo_pygmaeus	14	6.23795	6.76979	-4.4977
Pongo_pygmaeus	15	6.86423	6.6092	-4.4887
Pongo_pygmaeus	16	-0.955712	6.89759	-3.96131
Pongo_pygmaeus	17	5.00039	7.01454	-4.35347
Pongo_pygmaeus	18	2.21574	7.94946	-5.41106
Pongo_pygmaeus	19	6.59412	5.96008	-1.87951
Pongo_pygmaeus	20	6.39907	6.00999	-1.70008
Pongo_pygmaeus	21	2.06524	7.51377	-4.93538
Pongo_pygmaeus	22	7.58595	6.89425	-4.2368
Pongo_pygmaeus	23	2.35254	7.06169	-4.81103
Pongo_pygmaeus	24	3.33491	8.12355	-3.99121
Pongo_pygmaeus	25	2.32815	7.02497	-4.83138
Hylobates	1	2.49071	6.7054	-3.54765
Hylobates	2	2.49929	6.68941	-3.47092
Hylobates	3	1.77678	-0.477746	-3.82691
Hylobates	4	2.30042	7.28181	-2.99012
Hylobates	5	0.450392	2.06299	-3.85682
Hylobates	6	-0.0745604	6.55953	-6.02337
Hylobates	7	1.83161	6.11253	-3.70675
Hylobates	8	2.55162	3.4904	-8.94398
Hylobates	9	2.80159	1.71165	-4.27842
Hylobates	10	1.42757	1.79385	-2.16056
Hylobates	11	2.49689	6.75431	-3.13076
Hylobates	12	-0.44695	5.95237	-0.708902
Hylobates	13	2.53685	3.38495	-9.25158
Hylobates	14	3.00971	0.128193	-4.13745
