Colobus_guereza	21	-1.49418	3.72128
Colobus_guereza	22	0.222532	1.46624
Colobus_guereza	23	0.621447	1.02484
Colobus_guereza	24	-0.621505	3.09237
Colobus_guereza	25	0.616509	1.04461
Pan_troglodytes	1	0.233389	-0.137404
Pan_troglodytes	2	0.102552	0.0822783
Pan_troglodytes	3	-0.436594	0.632375
Pan_troglodytes	4	-1.1973	1.54067
Pan_troglodytes	5	-1.46447	1.58483
Pan_troglodytes	6	-2.58292	2.38724
Pan_troglodytes	7	-2.39074	3.24905
Pan_troglodytes	8	-2.74845	3.27073
Pan_troglodytes	9	-2.75829	3.26775
Pan_troglodytes	10	-2.98387	3.15604
Pan_troglodytes	11	-2.99219	3.15522
Pan_troglodytes	12	-2.93039	3.1225
Pan_troglodytes	13	-2.68705	3.23081
Pan_troglodytes	14	-2.67296	3.2325
Pan_troglodytes	15	-2.69252	3.20888
Pan_troglodytes	16	-2.6959	3.18853
Pan_troglodytes	17	-2.95628	2.96146
Pan_troglodytes	18	-2.69645	3.15298
Pan_troglodytes	19	-2.63559	3.1766
Pan_troglodytes	20	-2.59656	3.22852
Pan_troglodytes	21	-2.76015	2.26606
Pan_troglodytes	22	-2.77195	1.88716
Pan_troglodytes	23	-1.45548	0.421383
Pan_troglodytes	24	-0.00750873	-0.0959438
Pan_troglodytes	25	0.137751	-0.0770769
Sahelanthropus_tchadensis	1	-1.45245	3.91791
Sahelanthropus_tchadensis	2	-1.61914	3.578
Sahelanthropus_tchadensis	3	-1.42082	4.01219
Sahelanthropus_tchadensis	4	-1.74063	3.44995
Sahelanthropus_tchadensis	5	-1.7463	3.45749
Sahelanthropus_tchadensis	6	-1.74231	3.44666
Sahelanthropus_tchadensis	7	-1.58964	3.25548
Sahelanthropus_tchadensis	8	-4.02192	2.5601
Sahelanthropus_tchadensis	9	-4.01353	2.56183
Sahelanthropus_tchadensis	10	-4.04595	2.55112
Sahelanthropus_tchadensis	11	-4.0543	2.54843
Sahelanthropus_tchadensis	12	-2.95776	3.02928
Sahelanthropus_tchadensis	13	-4.04989	2.5522
Sahelanthropus_tchadensis	14	-4.05476	2.54817
Sahelanthropus_tchadensis	15	-4.05477	2.54829
Sahelanthropus_tchadensis	16	-4.05541	2.55087
Sahelanthropus_tchadensis	17	-4.05506	2.54576
Sahelanthropus_tchadensis	18	-1.85558	2.92593
Sahelanthropus_tchadensis	19	-2.08737	2.78094
Sahelanthropus_tchadensis	20	-1.55167	0.314162
Sahelanthropus_tchadensis	21	-1.15754	2.37998
Sahelanthropus_tchadensis	22	-0.923529	2.13943
Sahelanthropus_tchadensis	23	-0.901722	2.30094
Sahelanthropus_tchadensis	24	-1.2819	3.43942
Sahelanthropus_tchadensis	25	-1.2562	3.41367
Ardipithecus_ramidus	1	0.333498	2.21324
Ardipithecus_ramidus	2	0.226714	2.69444
Ardipithecus_ramidus	3	0.329258	3.04452
Ardipithecus_ramidus	4	0.227719	3.05042
Ardipithecus_ramidus	5	0.0604939	3.09288
Ardipithecus_ramidus	6	-0.0504577	3.3251
Ardipithecus_ramidus	7	-0.0946504	3.22151
Ardipithecus_ramidus	8	-0.331388	3.09528
Ardipithecus_ramidus	9	-0.132936	1.95245
Ardipithecus_ramidus	10	-0.958616	1.81733
Ardipithecus_ramidus	11	-1.06272	1.24437
Ardipithecus_ramidus	12	-0.492634	0.954808
Ardipithecus_ramidus	13	-0.553782	0.931876
Ardipithecus_ramidus	14	-0.282222	0.529257
Ardipithecus_ramidus	15	0.191232	0.326682
Ardipithecus_ramidus	16	0.322255	0.318398
Ardipithecus_ramidus	17	0.426801	0.322081
Ardipithecus_ramidus	18	0.449562	0.302502
Ardipithecus_ramidus	19	0.495344	0.325476
Ardipithecus_ramidus	20	0.556947	0.298032
Ardipithecus_ramidus	21	0.599058	0.353875
Ardipithecus_ramidus	22	0.649538	0.366869
Ardipithecus_ramidus	23	0.80609	0.811762
Ardipithecus_ramidus	24	0.364829	1.93135
Ardipithecus_ramidus	25	0.697248	1.93405
